Player1,Player2,SharedMinutes,Team,Season
Springer,Thybulle,13,PHI,2022-23
House Jr.,McClung,19,PHI,2022-23
McClung,Milton,21,PHI,2022-23
McClung,McDaniels,13,PHI,2022-23
McClung,Reed,16,PHI,2022-23
Korkmaz,McDaniels,32,PHI,2022-23
Harrell,King,13,PHI,2022-23
Harrell,McClung,18,PHI,2022-23
Dedmon,Harrell,15,PHI,2022-23
King,Korkmaz,19,PHI,2022-23
Korkmaz,McClung,34,PHI,2022-23
King,McClung,15,PHI,2022-23
Dedmon,King,15,PHI,2022-23
Dedmon,McClung,25,PHI,2022-23
Harris,McDaniels,41,PHI,2022-23
Embiid,Korkmaz,55,PHI,2022-23
Korkmaz,Tucker,30,PHI,2022-23
Harrell,McDaniels,25,PHI,2022-23
Harrell,Springer,24,PHI,2022-23
Dedmon,McDaniels,15,PHI,2022-23
Harrell,Reed,30,PHI,2022-23
Dedmon,Niang,28,PHI,2022-23
McDaniels,Tucker,21,PHI,2022-23
Korkmaz,Lee,11,PHI,2022-23
Champagnie,Korkmaz,5,PHI,2022-23
House Jr.,Lee,11,PHI,2022-23
Champagnie,House Jr.,6,PHI,2022-23
Lee,Reed,8,PHI,2022-23
Champagnie,Reed,5,PHI,2022-23
Champagnie,Lee,4,PHI,2022-23
Harden,Korkmaz,12,PHI,2022-23
Lee,Thybulle,4,PHI,2022-23
Korkmaz,Maxey,12,PHI,2022-23
Harrell,Lee,3,PHI,2022-23
Lee,Niang,3,PHI,2022-23
McClung,Niang,3,PHI,2022-23
Melton,Springer,4,PHI,2022-23
Harris,Springer,2,PHI,2022-23
Embiid,Reed,11,PHI,2022-23
Champagnie,Melton,1,PHI,2022-23
Champagnie,Milton,2,PHI,2022-23
Foster Jr.,Korkmaz,1,PHI,2022-23
Foster Jr.,House Jr.,1,PHI,2022-23
Foster Jr.,Milton,1,PHI,2022-23
Champagnie,Foster Jr.,1,PHI,2022-23
Harden,Springer,1,PHI,2022-23
Champagnie,Niang,0,PHI,2022-23
Maxey,Springer,0,PHI,2022-23
Embiid,Springer,0,PHI,2022-23
Carter Jr.,Fultz,1054,ORL,2022-23
Fultz,Wagner,1613,ORL,2022-23
Banchero,Fultz,1636,ORL,2022-23
Fultz,Harris,1022,ORL,2022-23
Carter Jr.,Wagner,1187,ORL,2022-23
Banchero,Carter Jr.,1357,ORL,2022-23
Carter Jr.,Harris,963,ORL,2022-23
Banchero,Wagner,2140,ORL,2022-23
Harris,Wagner,1168,ORL,2022-23
Banchero,Harris,1232,ORL,2022-23
Bol,Fultz,386,ORL,2022-23
Bol,Wagner,1621,ORL,2022-23
Wagner,Wagner,739,ORL,2022-23
Banchero,Bol,714,ORL,2022-23
Anthony,Wagner,1489,ORL,2022-23
Suggs,Wagner,1212,ORL,2022-23
Anthony,Bol,504,ORL,2022-23
Bol,Suggs,574,ORL,2022-23
Anthony,Suggs,543,ORL,2022-23
Anthony,Fultz,445,ORL,2022-23
Anthony,Carter Jr.,449,ORL,2022-23
Anthony,Banchero,715,ORL,2022-23
Anthony,Harris,372,ORL,2022-23
Bamba,Schofield,137,ORL,2022-23
Anthony,Bamba,302,ORL,2022-23
Bamba,Wagner,409,ORL,2022-23
Bamba,Ross,354,ORL,2022-23
Anthony,Schofield,193,ORL,2022-23
Schofield,Wagner,261,ORL,2022-23
Ross,Schofield,190,ORL,2022-23
Anthony,Ross,481,ORL,2022-23
Ross,Wagner,791,ORL,2022-23
Bol,Carter Jr.,331,ORL,2022-23
Carter Jr.,Okeke,151,ORL,2022-23
Carter Jr.,Suggs,443,ORL,2022-23
Bol,Okeke,312,ORL,2022-23
Okeke,Wagner,272,ORL,2022-23
Okeke,Suggs,232,ORL,2022-23
Carter Jr.,Ross,346,ORL,2022-23
Banchero,Ross,377,ORL,2022-23
Fultz,Suggs,341,ORL,2022-23
Banchero,Suggs,532,ORL,2022-23
Harris,Suggs,146,ORL,2022-23
Ross,Suggs,190,ORL,2022-23
Bol,Ross,249,ORL,2022-23
Bamba,Bol,205,ORL,2022-23
Bamba,Okeke,174,ORL,2022-23
Bamba,Suggs,163,ORL,2022-23
Fultz,Isaac,83,ORL,2022-23
Carter Jr.,Isaac,57,ORL,2022-23
Banchero,Isaac,99,ORL,2022-23
Harris,Isaac,45,ORL,2022-23
Houstan,Wagner,625,ORL,2022-23
Bol,Houstan,307,ORL,2022-23
Anthony,Houstan,307,ORL,2022-23
Bamba,Banchero,212,ORL,2022-23
Bitadze,Bol,72,ORL,2022-23
Anthony,Bitadze,195,ORL,2022-23
Bitadze,Wagner,190,ORL,2022-23
Bitadze,Houstan,100,ORL,2022-23
Houstan,Ross,203,ORL,2022-23
Bamba,Carter Jr.,102,ORL,2022-23
Bamba,Houstan,155,ORL,2022-23
Carter Jr.,Houstan,158,ORL,2022-23
Bitadze,Suggs,132,ORL,2022-23
Fultz,Ross,125,ORL,2022-23
Bol,Harris,326,ORL,2022-23
Banchero,Houstan,232,ORL,2022-23
Harris,Houstan,237,ORL,2022-23
Bol,Schofield,145,ORL,2022-23
Okeke,Schofield,91,ORL,2022-23
Harris,Okeke,153,ORL,2022-23
Houstan,Okeke,174,ORL,2022-23
Harris,Schofield,187,ORL,2022-23
Houstan,Schofield,171,ORL,2022-23
Fultz,Houstan,105,ORL,2022-23
Okeke,Ross,117,ORL,2022-23
Bamba,Fultz,87,ORL,2022-23
Bamba,Harris,189,ORL,2022-23
Isaac,Wagner,59,ORL,2022-23
Bol,Isaac,22,ORL,2022-23
Anthony,Isaac,52,ORL,2022-23
Isaac,Suggs,58,ORL,2022-23
Bamba,Hampton,142,ORL,2022-23
Anthony,Hampton,44,ORL,2022-23
Banchero,Hampton,144,ORL,2022-23
Hampton,Ross,118,ORL,2022-23
Houstan,Suggs,176,ORL,2022-23
Schofield,Suggs,72,ORL,2022-23
Bitadze,Fultz,58,ORL,2022-23
Hampton,Okeke,108,ORL,2022-23
Banchero,Okeke,95,ORL,2022-23
Hampton,Harris,128,ORL,2022-23
Banchero,Bitadze,47,ORL,2022-23
Harris,Ross,159,ORL,2022-23
Hampton,Houstan,137,ORL,2022-23
Bol,Hampton,156,ORL,2022-23
Anthony,Okeke,47,ORL,2022-23
Bitadze,Harris,68,ORL,2022-23
Bitadze,Schofield,48,ORL,2022-23
Bitadze,Scrubb,13,ORL,2022-23
Bitadze,Carter-Williams,27,ORL,2022-23
Schofield,Scrubb,14,ORL,2022-23
Carter-Williams,Schofield,26,ORL,2022-23
Harris,Scrubb,19,ORL,2022-23
Carter-Williams,Scrubb,13,ORL,2022-23
Carter-Williams,Harris,28,ORL,2022-23
Carter Jr.,Hampton,73,ORL,2022-23
Hampton,Wagner,166,ORL,2022-23
Hampton,Suggs,63,ORL,2022-23
Fultz,Okeke,15,ORL,2022-23
Hampton,Schofield,88,ORL,2022-23
Bamba,Isaac,9,ORL,2022-23
Banchero,Schofield,72,ORL,2022-23
Bitadze,Okeke,34,ORL,2022-23
Carter-Williams,Okeke,31,ORL,2022-23
Carter-Williams,Houstan,23,ORL,2022-23
Bol,Scrubb,11,ORL,2022-23
Okeke,Scrubb,14,ORL,2022-23
Houstan,Scrubb,14,ORL,2022-23
Bol,Carter-Williams,17,ORL,2022-23
Fultz,Schofield,41,ORL,2022-23
Fultz,Hampton,9,ORL,2022-23
Scrubb,Wagner,7,ORL,2022-23
Carter Jr.,Schofield,20,ORL,2022-23
Harris,Harris,19,ORL,2022-23
Houstan,Isaac,8,ORL,2022-23
Scrubb,Suggs,3,ORL,2022-23
Anthony,Carter-Williams,2,ORL,2022-23
Carter-Williams,Wagner,4,ORL,2022-23
Carter Jr.,Carter-Williams,1,ORL,2022-23
Dort,Gilgeous-Alexander,1628,OKC,2022-23
Giddey,Gilgeous-Alexander,1362,OKC,2022-23
Gilgeous-Alexander,Williams,2430,OKC,2022-23
Dort,Giddey,1521,OKC,2022-23
Dort,Williams,2353,OKC,2022-23
Giddey,Williams,2707,OKC,2022-23
Williams,Williams,1322,OKC,2022-23
Dort,Joe,638,OKC,2022-23
Giddey,Joe,552,OKC,2022-23
Joe,Williams,1355,OKC,2022-23
Gilgeous-Alexander,Pokusevski,471,OKC,2022-23
Dort,Pokusevski,452,OKC,2022-23
Giddey,Pokusevski,380,OKC,2022-23
Pokusevski,Williams,443,OKC,2022-23
Gilgeous-Alexander,Robinson-Earl,400,OKC,2022-23
Dort,Robinson-Earl,448,OKC,2022-23
Pokusevski,Robinson-Earl,166,OKC,2022-23
Giddey,Robinson-Earl,457,OKC,2022-23
Robinson-Earl,Williams,522,OKC,2022-23
Gilgeous-Alexander,Muscala,472,OKC,2022-23
Dort,Muscala,260,OKC,2022-23
Giddey,Muscala,254,OKC,2022-23
Muscala,Williams,436,OKC,2022-23
Butler,Robinson-Earl,52,OKC,2022-23
Butler,Mann,75,OKC,2022-23
Butler,Sarr,54,OKC,2022-23
Butler,Dieng,67,OKC,2022-23
Mann,Robinson-Earl,265,OKC,2022-23
Robinson-Earl,Sarr,52,OKC,2022-23
Dieng,Robinson-Earl,130,OKC,2022-23
Mann,Sarr,63,OKC,2022-23
Dieng,Mann,291,OKC,2022-23
Dieng,Sarr,66,OKC,2022-23
Bazley,Williams,460,OKC,2022-23
Mann,Williams,957,OKC,2022-23
Dieng,Williams,364,OKC,2022-23
Bazley,Mann,287,OKC,2022-23
Bazley,Giddey,272,OKC,2022-23
Bazley,Dieng,138,OKC,2022-23
Giddey,Mann,405,OKC,2022-23
Dieng,Giddey,161,OKC,2022-23
Gilgeous-Alexander,Wiggins,568,OKC,2022-23
Giddey,Wiggins,573,OKC,2022-23
Wiggins,Williams,1087,OKC,2022-23
Muscala,Wiggins,191,OKC,2022-23
Bazley,Gilgeous-Alexander,219,OKC,2022-23
Bazley,Dort,167,OKC,2022-23
Gilgeous-Alexander,Joe,686,OKC,2022-23
Gilgeous-Alexander,Mann,349,OKC,2022-23
Joe,Mann,245,OKC,2022-23
Joe,Wiggins,406,OKC,2022-23
Joe,Muscala,230,OKC,2022-23
Mann,Wiggins,390,OKC,2022-23
Mann,Muscala,190,OKC,2022-23
Dort,Wiggins,446,OKC,2022-23
Pokusevski,Wiggins,156,OKC,2022-23
Muscala,Robinson-Earl,28,OKC,2022-23
Gilgeous-Alexander,Waters III,174,OKC,2022-23
Joe,Waters III,185,OKC,2022-23
Mann,Waters III,146,OKC,2022-23
Muscala,Waters III,80,OKC,2022-23
Dort,Mann,287,OKC,2022-23
Bazley,Wiggins,144,OKC,2022-23
Dort,Waters III,151,OKC,2022-23
Giddey,Waters III,143,OKC,2022-23
Waters III,Williams,357,OKC,2022-23
Dieng,Joe,157,OKC,2022-23
Joe,Saric,151,OKC,2022-23
Dieng,Wiggins,159,OKC,2022-23
Saric,Wiggins,130,OKC,2022-23
Saric,Williams,175,OKC,2022-23
Dieng,Saric,82,OKC,2022-23
Joe,Robinson-Earl,133,OKC,2022-23
Mann,Pokusevski,161,OKC,2022-23
Robinson-Earl,Wiggins,160,OKC,2022-23
Giddey,Saric,100,OKC,2022-23
Waters III,Wiggins,186,OKC,2022-23
Dieng,Waters III,88,OKC,2022-23
Saric,Waters III,79,OKC,2022-23
Robinson-Earl,Saric,35,OKC,2022-23
Mann,Saric,46,OKC,2022-23
Robinson-Earl,Waters III,69,OKC,2022-23
Gilgeous-Alexander,Sarr,27,OKC,2022-23
Dort,Sarr,31,OKC,2022-23
Giddey,Sarr,25,OKC,2022-23
Sarr,Williams,24,OKC,2022-23
Omoruyi,Williams,216,OKC,2022-23
Joe,Omoruyi,81,OKC,2022-23
Mann,Omoruyi,123,OKC,2022-23
Giddey,Omoruyi,112,OKC,2022-23
Dort,Omoruyi,73,OKC,2022-23
Joe,Pokusevski,98,OKC,2022-23
Omoruyi,Pokusevski,42,OKC,2022-23
Bazley,Muscala,53,OKC,2022-23
Bazley,Joe,120,OKC,2022-23
Bazley,Pokusevski,99,OKC,2022-23
Gilgeous-Alexander,Omoruyi,91,OKC,2022-23
Omoruyi,Wiggins,87,OKC,2022-23
Muscala,Omoruyi,23,OKC,2022-23
Dieng,Gilgeous-Alexander,130,OKC,2022-23
Dieng,Muscala,38,OKC,2022-23
Gilgeous-Alexander,Saric,57,OKC,2022-23
Dort,Saric,62,OKC,2022-23
Dieng,Dort,87,OKC,2022-23
Pokusevski,Waters III,11,OKC,2022-23
Omoruyi,Robinson-Earl,14,OKC,2022-23
Bazley,Robinson-Earl,29,OKC,2022-23
Dieng,Pokusevski,82,OKC,2022-23
Joe,Sarr,27,OKC,2022-23
Muscala,Pokusevski,25,OKC,2022-23
Omoruyi,Waters III,44,OKC,2022-23
Sarr,Waters III,23,OKC,2022-23
Bazley,Waters III,13,OKC,2022-23
Bazley,Omoruyi,27,OKC,2022-23
Dieng,Omoruyi,8,OKC,2022-23
Butler,Waters III,19,OKC,2022-23
Butler,Saric,4,OKC,2022-23
Sarr,Wiggins,16,OKC,2022-23
Butler,Wiggins,13,OKC,2022-23
Butler,Williams,10,OKC,2022-23
Butler,Pokusevski,6,OKC,2022-23
Omoruyi,Saric,3,OKC,2022-23
Brunson,Robinson,1110,NYK,2022-23
Barrett,Brunson,1590,NYK,2022-23
Brunson,Grimes,1412,NYK,2022-23
Brunson,Randle,2025,NYK,2022-23
Barrett,Robinson,1068,NYK,2022-23
Grimes,Robinson,1125,NYK,2022-23
Randle,Robinson,1336,NYK,2022-23
Barrett,Grimes,1172,NYK,2022-23
Barrett,Randle,1781,NYK,2022-23
Grimes,Randle,1768,NYK,2022-23
Brunson,Sims,480,NYK,2022-23
Barrett,Sims,513,NYK,2022-23
Grimes,Sims,426,NYK,2022-23
Randle,Sims,479,NYK,2022-23
Brunson,Quickley,971,NYK,2022-23
Quickley,Robinson,813,NYK,2022-23
Grimes,Quickley,1063,NYK,2022-23
Quickley,Randle,1353,NYK,2022-23
Barrett,Quickley,1030,NYK,2022-23
Brunson,Hartenstein,723,NYK,2022-23
Barrett,Hartenstein,878,NYK,2022-23
Hartenstein,Reddish,272,NYK,2022-23
Hartenstein,Randle,826,NYK,2022-23
Brunson,Reddish,274,NYK,2022-23
Barrett,Reddish,237,NYK,2022-23
Randle,Reddish,284,NYK,2022-23
Grimes,Hartenstein,548,NYK,2022-23
Hartenstein,Quickley,1122,NYK,2022-23
Brunson,Fournier,245,NYK,2022-23
Fournier,Robinson,169,NYK,2022-23
Barrett,Fournier,230,NYK,2022-23
Fournier,Randle,262,NYK,2022-23
Hart,Hartenstein,451,NYK,2022-23
Hartenstein,Toppin,604,NYK,2022-23
Barrett,Hart,348,NYK,2022-23
Hart,Toppin,309,NYK,2022-23
Hart,Quickley,567,NYK,2022-23
Barrett,Toppin,589,NYK,2022-23
Quickley,Toppin,809,NYK,2022-23
Hartenstein,McBride,500,NYK,2022-23
Barrett,McBride,350,NYK,2022-23
McBride,Toppin,290,NYK,2022-23
McBride,Quickley,497,NYK,2022-23
McBride,Robinson,169,NYK,2022-23
Grimes,McBride,301,NYK,2022-23
McBride,Randle,298,NYK,2022-23
Quickley,Sims,458,NYK,2022-23
Brunson,Hart,247,NYK,2022-23
Hart,Randle,346,NYK,2022-23
Hartenstein,Rose,221,NYK,2022-23
Reddish,Toppin,180,NYK,2022-23
Quickley,Reddish,190,NYK,2022-23
Reddish,Rose,147,NYK,2022-23
Rose,Toppin,187,NYK,2022-23
Quickley,Rose,270,NYK,2022-23
Hartenstein,Sims,127,NYK,2022-23
McBride,Sims,202,NYK,2022-23
Hart,McBride,147,NYK,2022-23
Brunson,Toppin,347,NYK,2022-23
Hart,Robinson,248,NYK,2022-23
Grimes,Hart,261,NYK,2022-23
Robinson,Toppin,203,NYK,2022-23
Grimes,Toppin,258,NYK,2022-23
Reddish,Sims,78,NYK,2022-23
Fournier,Hartenstein,214,NYK,2022-23
Barrett,Rose,98,NYK,2022-23
Sims,Toppin,170,NYK,2022-23
Rose,Sims,103,NYK,2022-23
Fournier,Toppin,142,NYK,2022-23
Fournier,Quickley,188,NYK,2022-23
Fournier,Rose,60,NYK,2022-23
Reddish,Robinson,50,NYK,2022-23
Grimes,Rose,66,NYK,2022-23
Randle,Rose,133,NYK,2022-23
Randle,Toppin,72,NYK,2022-23
Fournier,McBride,127,NYK,2022-23
Brunson,McBride,70,NYK,2022-23
Robinson,Rose,37,NYK,2022-23
Fournier,Sims,102,NYK,2022-23
Hart,Sims,34,NYK,2022-23
Fournier,Grimes,45,NYK,2022-23
Mykhailiuk,Toppin,12,NYK,2022-23
Mykhailiuk,Quickley,24,NYK,2022-23
McBride,Mykhailiuk,35,NYK,2022-23
Mykhailiuk,Sims,31,NYK,2022-23
Fournier,Hart,34,NYK,2022-23
Fournier,Reddish,19,NYK,2022-23
Grimes,Keels,7,NYK,2022-23
Keels,Toppin,7,NYK,2022-23
Keels,McBride,8,NYK,2022-23
Keels,Sims,8,NYK,2022-23
Hartenstein,Mykhailiuk,14,NYK,2022-23
McBride,Rose,24,NYK,2022-23
Arcidiacono,Mykhailiuk,21,NYK,2022-23
Arcidiacono,Grimes,9,NYK,2022-23
Arcidiacono,McBride,20,NYK,2022-23
Arcidiacono,Sims,18,NYK,2022-23
Grimes,Mykhailiuk,8,NYK,2022-23
Grimes,Reddish,7,NYK,2022-23
Arcidiacono,Hartenstein,11,NYK,2022-23
Arcidiacono,Quickley,9,NYK,2022-23
Arcidiacono,Toppin,5,NYK,2022-23
Hartenstein,Robinson,5,NYK,2022-23
Arcidiacono,Rose,2,NYK,2022-23
Mykhailiuk,Rose,2,NYK,2022-23
McBride,Reddish,2,NYK,2022-23
Robinson,Sims,11,NYK,2022-23
Brunson,Rose,6,NYK,2022-23
Arcidiacono,Fournier,3,NYK,2022-23
Arcidiacono,Keels,1,NYK,2022-23
Keels,Mykhailiuk,1,NYK,2022-23
Arcidiacono,Randle,1,NYK,2022-23
Fournier,Mykhailiuk,0,NYK,2022-23
Ingram,Jones,1188,NOP,2022-23
Ingram,Murphy III,880,NOP,2022-23
Ingram,Valanciunas,789,NOP,2022-23
Ingram,McCollum,1041,NOP,2022-23
Jones,Murphy III,1258,NOP,2022-23
Jones,Valanciunas,1158,NOP,2022-23
Jones,McCollum,1449,NOP,2022-23
Murphy III,Valanciunas,1362,NOP,2022-23
McCollum,Murphy III,1841,NOP,2022-23
McCollum,Valanciunas,1537,NOP,2022-23
Ingram,Nance Jr.,563,NOP,2022-23
Jones,Nance Jr.,511,NOP,2022-23
Murphy III,Nance Jr.,721,NOP,2022-23
McCollum,Nance Jr.,772,NOP,2022-23
Jones,Marshall,433,NOP,2022-23
Marshall,Murphy III,987,NOP,2022-23
Marshall,Valanciunas,807,NOP,2022-23
Marshall,McCollum,1133,NOP,2022-23
Ingram,Williamson,238,NOP,2022-23
Jones,Williamson,377,NOP,2022-23
Valanciunas,Williamson,474,NOP,2022-23
McCollum,Williamson,617,NOP,2022-23
Marshall,Richardson,261,NOP,2022-23
Murphy III,Richardson,255,NOP,2022-23
Richardson,Valanciunas,228,NOP,2022-23
McCollum,Richardson,336,NOP,2022-23
Daniels,Marshall,420,NOP,2022-23
Daniels,Murphy III,490,NOP,2022-23
Daniels,Valanciunas,386,NOP,2022-23
Daniels,McCollum,510,NOP,2022-23
Murphy III,Williamson,524,NOP,2022-23
Alvarado,Marshall,607,NOP,2022-23
Alvarado,Murphy III,637,NOP,2022-23
Alvarado,Valanciunas,567,NOP,2022-23
Alvarado,McCollum,571,NOP,2022-23
Daniels,Williamson,234,NOP,2022-23
Marshall,Williamson,316,NOP,2022-23
Graham,Nance Jr.,425,NOP,2022-23
Nance Jr.,Williamson,345,NOP,2022-23
Marshall,Nance Jr.,669,NOP,2022-23
Alvarado,Nance Jr.,595,NOP,2022-23
Graham,Williamson,245,NOP,2022-23
Graham,Marshall,452,NOP,2022-23
Alvarado,Graham,327,NOP,2022-23
Alvarado,Williamson,329,NOP,2022-23
Ingram,Richardson,298,NOP,2022-23
Jones,Richardson,217,NOP,2022-23
Nance Jr.,Richardson,173,NOP,2022-23
Daniels,Richardson,156,NOP,2022-23
Daniels,Nance Jr.,368,NOP,2022-23
Daniels,Ingram,174,NOP,2022-23
Daniels,Jones,250,NOP,2022-23
Alvarado,Jones,466,NOP,2022-23
Alvarado,Ingram,298,NOP,2022-23
Hayes,Nance Jr.,113,NOP,2022-23
Graham,Hayes,203,NOP,2022-23
Hayes,Marshall,302,NOP,2022-23
Alvarado,Hayes,233,NOP,2022-23
Hayes,Jones,132,NOP,2022-23
Hayes,Murphy III,235,NOP,2022-23
Hayes,McCollum,275,NOP,2022-23
Ingram,Marshall,370,NOP,2022-23
Hayes,Hernangomez,129,NOP,2022-23
Hernangomez,Lewis Jr.,75,NOP,2022-23
Daniels,Hernangomez,181,NOP,2022-23
Hernangomez,Temple,108,NOP,2022-23
Hayes,Lewis Jr.,121,NOP,2022-23
Daniels,Hayes,235,NOP,2022-23
Hayes,Temple,94,NOP,2022-23
Daniels,Lewis Jr.,77,NOP,2022-23
Lewis Jr.,Temple,63,NOP,2022-23
Daniels,Temple,101,NOP,2022-23
Alvarado,Daniels,306,NOP,2022-23
Graham,Ingram,122,NOP,2022-23
Daniels,Graham,242,NOP,2022-23
Graham,Murphy III,291,NOP,2022-23
Graham,McCollum,231,NOP,2022-23
Hayes,Valanciunas,144,NOP,2022-23
Graham,Valanciunas,253,NOP,2022-23
Hernangomez,Ingram,66,NOP,2022-23
Hernangomez,Jones,134,NOP,2022-23
Hernangomez,Murphy III,187,NOP,2022-23
Hernangomez,McCollum,209,NOP,2022-23
Hernangomez,Nance Jr.,70,NOP,2022-23
Graham,Hernangomez,171,NOP,2022-23
Hernangomez,Marshall,204,NOP,2022-23
Alvarado,Hernangomez,174,NOP,2022-23
Nance Jr.,Valanciunas,72,NOP,2022-23
Hayes,Richardson,77,NOP,2022-23
Hayes,Ingram,73,NOP,2022-23
Graham,Jones,136,NOP,2022-23
Hernangomez,Richardson,39,NOP,2022-23
Lewis Jr.,Nance Jr.,53,NOP,2022-23
Graham,Lewis Jr.,41,NOP,2022-23
Lewis Jr.,Marshall,127,NOP,2022-23
Murphy III,Temple,20,NOP,2022-23
Hernangomez,Williamson,75,NOP,2022-23
Ingram,Lewis Jr.,60,NOP,2022-23
Lewis Jr.,Richardson,38,NOP,2022-23
Lewis Jr.,Murphy III,83,NOP,2022-23
Lewis Jr.,Valanciunas,53,NOP,2022-23
Marshall,Temple,36,NOP,2022-23
Jones,Lewis Jr.,65,NOP,2022-23
Nance Jr.,Temple,29,NOP,2022-23
Graham,Temple,66,NOP,2022-23
Alvarado,Richardson,39,NOP,2022-23
Alvarado,Lewis Jr.,26,NOP,2022-23
Richardson,Temple,11,NOP,2022-23
Jones,Temple,10,NOP,2022-23
Lewis Jr.,McCollum,28,NOP,2022-23
Alvarado,Temple,29,NOP,2022-23
Temple,Williamson,8,NOP,2022-23
Temple,Valanciunas,26,NOP,2022-23
McCollum,Temple,22,NOP,2022-23
Hernangomez,Seabron,6,NOP,2022-23
Hayes,Seabron,12,NOP,2022-23
Lewis Jr.,Seabron,10,NOP,2022-23
Alvarado,Seabron,8,NOP,2022-23
Hayes,Williamson,10,NOP,2022-23
Daniels,Seabron,6,NOP,2022-23
Seabron,Temple,5,NOP,2022-23
Graham,Seabron,3,NOP,2022-23
Nance Jr.,Seabron,1,NOP,2022-23
Murphy III,Seabron,1,NOP,2022-23
Russell,Towns,521,MIN,2022-23
Edwards,Russell,1368,MIN,2022-23
McDaniels,Russell,1225,MIN,2022-23
Gobert,Russell,1092,MIN,2022-23
Edwards,Towns,735,MIN,2022-23
McDaniels,Towns,610,MIN,2022-23
Gobert,Towns,519,MIN,2022-23
Edwards,McDaniels,1905,MIN,2022-23
Edwards,Gobert,1629,MIN,2022-23
Gobert,McDaniels,1515,MIN,2022-23
Anderson,Russell,758,MIN,2022-23
Anderson,Edwards,1354,MIN,2022-23
Anderson,McDaniels,1144,MIN,2022-23
Anderson,Gobert,1074,MIN,2022-23
Conley,Edwards,553,MIN,2022-23
Conley,McDaniels,575,MIN,2022-23
Conley,Gobert,607,MIN,2022-23
Anderson,Conley,530,MIN,2022-23
Reid,Russell,431,MIN,2022-23
Edwards,Reid,789,MIN,2022-23
McDaniels,Reid,569,MIN,2022-23
Anderson,Reid,497,MIN,2022-23
Rivers,Russell,499,MIN,2022-23
Edwards,Rivers,630,MIN,2022-23
McDaniels,Rivers,385,MIN,2022-23
Gobert,Rivers,432,MIN,2022-23
Conley,Towns,159,MIN,2022-23
McDaniels,Prince,477,MIN,2022-23
Conley,Prince,212,MIN,2022-23
Gobert,Prince,446,MIN,2022-23
Anderson,Prince,487,MIN,2022-23
Reid,Rivers,421,MIN,2022-23
Anderson,Towns,339,MIN,2022-23
Edwards,Nowell,637,MIN,2022-23
McDaniels,Nowell,472,MIN,2022-23
Gobert,Nowell,465,MIN,2022-23
Anderson,Nowell,411,MIN,2022-23
McLaughlin,Prince,395,MIN,2022-23
Alexander-Walker,Prince,170,MIN,2022-23
Prince,Reid,395,MIN,2022-23
Edwards,Prince,611,MIN,2022-23
Alexander-Walker,McLaughlin,181,MIN,2022-23
McLaughlin,Reid,341,MIN,2022-23
Edwards,McLaughlin,324,MIN,2022-23
Alexander-Walker,Reid,180,MIN,2022-23
Alexander-Walker,Edwards,143,MIN,2022-23
Nowell,Russell,430,MIN,2022-23
Nowell,Reid,580,MIN,2022-23
Nowell,Rivers,479,MIN,2022-23
Anderson,Rivers,338,MIN,2022-23
Nowell,Prince,426,MIN,2022-23
McLaughlin,Nowell,252,MIN,2022-23
Prince,Towns,259,MIN,2022-23
McLaughlin,Towns,187,MIN,2022-23
Anderson,McLaughlin,294,MIN,2022-23
Knight,Ryan,64,MIN,2022-23
Garza,Knight,61,MIN,2022-23
Knight,Moore Jr.,52,MIN,2022-23
Knight,Minott,50,MIN,2022-23
Garza,Ryan,78,MIN,2022-23
Moore Jr.,Ryan,44,MIN,2022-23
Minott,Ryan,44,MIN,2022-23
Garza,Moore Jr.,51,MIN,2022-23
Garza,Minott,61,MIN,2022-23
Minott,Moore Jr.,57,MIN,2022-23
Alexander-Walker,Anderson,195,MIN,2022-23
Conley,Reid,107,MIN,2022-23
Rivers,Towns,76,MIN,2022-23
Prince,Russell,293,MIN,2022-23
Alexander-Walker,McDaniels,130,MIN,2022-23
Alexander-Walker,Conley,117,MIN,2022-23
Alexander-Walker,Gobert,118,MIN,2022-23
Prince,Rivers,201,MIN,2022-23
Gobert,McLaughlin,159,MIN,2022-23
Gobert,Reid,196,MIN,2022-23
McDaniels,McLaughlin,204,MIN,2022-23
Nowell,Towns,161,MIN,2022-23
Moore Jr.,Russell,43,MIN,2022-23
Edwards,Moore Jr.,52,MIN,2022-23
Gobert,Moore Jr.,27,MIN,2022-23
Anderson,Moore Jr.,49,MIN,2022-23
McLaughlin,Rivers,83,MIN,2022-23
Knight,Russell,95,MIN,2022-23
Edwards,Knight,141,MIN,2022-23
Knight,McDaniels,97,MIN,2022-23
Anderson,Knight,60,MIN,2022-23
Knight,Rivers,110,MIN,2022-23
Forbes,Ryan,33,MIN,2022-23
Forbes,Garza,25,MIN,2022-23
Forbes,Moore Jr.,41,MIN,2022-23
Forbes,Minott,23,MIN,2022-23
Knight,Nowell,145,MIN,2022-23
Knight,Reid,55,MIN,2022-23
Gobert,Knight,30,MIN,2022-23
McLaughlin,Minott,31,MIN,2022-23
Alexander-Walker,Minott,12,MIN,2022-23
Minott,Reid,17,MIN,2022-23
Anderson,Minott,13,MIN,2022-23
Garza,Prince,110,MIN,2022-23
Garza,Nowell,113,MIN,2022-23
Edwards,Garza,114,MIN,2022-23
Garza,Rivers,79,MIN,2022-23
Garza,McDaniels,70,MIN,2022-23
Forbes,Nowell,129,MIN,2022-23
Forbes,Reid,107,MIN,2022-23
