Player1,Player2,SharedMinutes,Team,Season
Hardy,Prosper,109,DAL,2024-25
Hardy,Powell,150,DAL,2024-25
Powell,Prosper,88,DAL,2024-25
Hardy,Marshall,368,DAL,2024-25
Christie,Hardy,154,DAL,2024-25
Hardy,Irving,160,DAL,2024-25
Prosper,Washington,69,DAL,2024-25
Gafford,Prosper,91,DAL,2024-25
Hardy,Jones,61,DAL,2024-25
Jones,Powell,21,DAL,2024-25
Prosper,Thompson,148,DAL,2024-25
Dončić,Kleber,81,DAL,2024-25
Gafford,Hardy,214,DAL,2024-25
Hardy,Kleber,168,DAL,2024-25
Kleber,Lively II,130,DAL,2024-25
Hardy,Thompson,157,DAL,2024-25
Brown,Washington,26,DAL,2024-25
Powell,Washington,69,DAL,2024-25
Kelley,Prosper,32,DAL,2024-25
Kelley,Thompson,13,DAL,2024-25
Dinwiddie,Kelley,25,DAL,2024-25
Exum,Kelley,20,DAL,2024-25
Exum,Prosper,58,DAL,2024-25
Dinwiddie,Exum,114,DAL,2024-25
Edwards,Prosper,110,DAL,2024-25
Dončić,Hardy,110,DAL,2024-25
Gafford,Martin,40,DAL,2024-25
Marshall,Martin,147,DAL,2024-25
Christie,Martin,147,DAL,2024-25
Dinwiddie,Martin,128,DAL,2024-25
Christie,Davis,89,DAL,2024-25
Gortman,Marshall,12,DAL,2024-25
Edwards,Gortman,20,DAL,2024-25
Edwards,Powell,61,DAL,2024-25
Gortman,Prosper,22,DAL,2024-25
Gortman,Powell,22,DAL,2024-25
Washington,Williams,83,DAL,2024-25
Edwards,Grimes,45,DAL,2024-25
Edwards,Hardy,70,DAL,2024-25
Jones,Martin,51,DAL,2024-25
Hardy,Martin,63,DAL,2024-25
Martin,Williams,69,DAL,2024-25
Edwards,Martin,33,DAL,2024-25
Davis,Gafford,37,DAL,2024-25
Jones,Williams,29,DAL,2024-25
Davis,Williams,34,DAL,2024-25
Davis,Hardy,42,DAL,2024-25
Edwards,Jones,24,DAL,2024-25
Martin,Powell,60,DAL,2024-25
Dončić,Prosper,33,DAL,2024-25
Lively II,Prosper,31,DAL,2024-25
Gafford,Williams,49,DAL,2024-25
Irving,Williams,11,DAL,2024-25
Kelley,Williams,30,DAL,2024-25
Edwards,Kelley,25,DAL,2024-25
Hardy,Kelley,34,DAL,2024-25
Kleber,Powell,37,DAL,2024-25
Davis,Martin,58,DAL,2024-25
Brown,Dinwiddie,24,DAL,2024-25
Martin,Washington,19,DAL,2024-25
Kleber,Prosper,31,DAL,2024-25
Davis,Irving,21,DAL,2024-25
Davis,Exum,18,DAL,2024-25
Brown,Kelley,5,DAL,2024-25
Brown,Williams,5,DAL,2024-25
Brown,Hardy,10,DAL,2024-25
Brown,Prosper,8,DAL,2024-25
Exum,Powell,37,DAL,2024-25
Jones,Prosper,5,DAL,2024-25
Kelley,Marshall,20,DAL,2024-25
Christie,Kelley,5,DAL,2024-25
Irving,Kelley,5,DAL,2024-25
Grimes,Morris,18,DAL,2024-25
Morris,Prosper,30,DAL,2024-25
Dinwiddie,Morris,14,DAL,2024-25
Morris,Powell,21,DAL,2024-25
Exum,Hardy,27,DAL,2024-25
Morris,Williams,17,DAL,2024-25
Martin,Thompson,58,DAL,2024-25
Christie,Lively II,10,DAL,2024-25
Exum,Lively II,8,DAL,2024-25
Davis,Powell,6,DAL,2024-25
Edwards,Morris,18,DAL,2024-25
Hardy,Morris,12,DAL,2024-25
Exum,Williams,25,DAL,2024-25
Brown,Exum,13,DAL,2024-25
Exum,Martin,38,DAL,2024-25
Gortman,Williams,10,DAL,2024-25
Gortman,Morris,11,DAL,2024-25
Kleber,Williams,23,DAL,2024-25
Grimes,Kelley,18,DAL,2024-25
Kelley,Morris,4,DAL,2024-25
Exum,Jones,10,DAL,2024-25
Lively II,Martin,9,DAL,2024-25
Gortman,Hardy,10,DAL,2024-25
Gafford,Powell,3,DAL,2024-25
Irving,Morris,5,DAL,2024-25
Irving,Jones,3,DAL,2024-25
Gortman,Kleber,11,DAL,2024-25
Gortman,Irving,5,DAL,2024-25
Dinwiddie,Gortman,9,DAL,2024-25
Exum,Grimes,3,DAL,2024-25
Lively II,Williams,3,DAL,2024-25
Gortman,Washington,10,DAL,2024-25
Gafford,Gortman,4,DAL,2024-25
Gortman,Thompson,2,DAL,2024-25
Morris,Washington,2,DAL,2024-25
Allen,Mitchell,1215,CLE,2024-25
Mitchell,Strus,679,CLE,2024-25
Garland,Mitchell,1128,CLE,2024-25
Mitchell,Mobley,1716,CLE,2024-25
Allen,Strus,919,CLE,2024-25
Allen,Garland,1999,CLE,2024-25
Allen,Mobley,1036,CLE,2024-25
Garland,Strus,919,CLE,2024-25
Mobley,Strus,716,CLE,2024-25
Garland,Mobley,1177,CLE,2024-25
Mitchell,Wade,642,CLE,2024-25
Allen,Wade,716,CLE,2024-25
Garland,Wade,747,CLE,2024-25
Mobley,Wade,579,CLE,2024-25
Mitchell,Okoro,505,CLE,2024-25
Allen,Okoro,631,CLE,2024-25
Garland,Okoro,614,CLE,2024-25
Mobley,Okoro,510,CLE,2024-25
LeVert,Niang,477,CLE,2024-25
LeVert,Mitchell,433,CLE,2024-25
LeVert,Merrill,279,CLE,2024-25
LeVert,Mobley,452,CLE,2024-25
Mitchell,Niang,585,CLE,2024-25
Merrill,Niang,501,CLE,2024-25
Mobley,Niang,510,CLE,2024-25
Merrill,Mitchell,719,CLE,2024-25
Merrill,Mobley,698,CLE,2024-25
Allen,LeVert,535,CLE,2024-25
Garland,LeVert,581,CLE,2024-25
Jerome,Niang,492,CLE,2024-25
Jerome,Mitchell,622,CLE,2024-25
Jerome,Merrill,647,CLE,2024-25
Jerome,Mobley,624,CLE,2024-25
LeVert,Strus,217,CLE,2024-25
Niang,Strus,260,CLE,2024-25
Hunter,Mitchell,321,CLE,2024-25
Hunter,Jerome,318,CLE,2024-25
Hunter,Merrill,328,CLE,2024-25
Hunter,Mobley,320,CLE,2024-25
Allen,Niang,363,CLE,2024-25
Garland,Niang,377,CLE,2024-25
Allen,Merrill,492,CLE,2024-25
Garland,Merrill,521,CLE,2024-25
Hunter,Wade,172,CLE,2024-25
Jerome,Wade,484,CLE,2024-25
Merrill,Wade,439,CLE,2024-25
Strus,Wade,267,CLE,2024-25
Allen,Hunter,354,CLE,2024-25
Hunter,Strus,255,CLE,2024-25
Garland,Hunter,348,CLE,2024-25
Allen,Jerome,569,CLE,2024-25
Jerome,Strus,246,CLE,2024-25
Garland,Jerome,486,CLE,2024-25
Okoro,Strus,213,CLE,2024-25
LeVert,Wade,275,CLE,2024-25
Jerome,Okoro,275,CLE,2024-25
Okoro,Wade,318,CLE,2024-25
Jerome,LeVert,194,CLE,2024-25
Hunter,Okoro,164,CLE,2024-25
Merrill,Okoro,328,CLE,2024-25
Niang,Thompson,94,CLE,2024-25
Mitchell,Thompson,82,CLE,2024-25
Jerome,Thompson,156,CLE,2024-25
Merrill,Thompson,143,CLE,2024-25
Niang,Porter Jr.,125,CLE,2024-25
Mitchell,Porter Jr.,122,CLE,2024-25
Jerome,Porter Jr.,175,CLE,2024-25
Mobley,Porter Jr.,160,CLE,2024-25
LeVert,Okoro,95,CLE,2024-25
Merrill,Strus,168,CLE,2024-25
Niang,Okoro,138,CLE,2024-25
Mitchell,Tyson,102,CLE,2024-25
Jerome,Tyson,196,CLE,2024-25
Merrill,Tyson,126,CLE,2024-25
Mobley,Tyson,117,CLE,2024-25
Green,Tomlin,24,CLE,2024-25
Green,Porter Jr.,82,CLE,2024-25
Green,Tyson,41,CLE,2024-25
Green,Thompson,52,CLE,2024-25
Porter Jr.,Tomlin,49,CLE,2024-25
Tomlin,Tyson,55,CLE,2024-25
Thompson,Tomlin,46,CLE,2024-25
Porter Jr.,Tyson,230,CLE,2024-25
Porter Jr.,Thompson,188,CLE,2024-25
Thompson,Tyson,190,CLE,2024-25
Bates,Tomlin,33,CLE,2024-25
Bates,Porter Jr.,52,CLE,2024-25
Bates,Tyson,61,CLE,2024-25
Bates,Thompson,50,CLE,2024-25
Okeke,Travers,21,CLE,2024-25
Bates,Okeke,24,CLE,2024-25
Okeke,Tomlin,16,CLE,2024-25
Okeke,Tyson,18,CLE,2024-25
Bates,Travers,36,CLE,2024-25
Tomlin,Travers,21,CLE,2024-25
Travers,Tyson,57,CLE,2024-25
Thor,Travers,16,CLE,2024-25
Porter Jr.,Thor,35,CLE,2024-25
Thor,Tyson,37,CLE,2024-25
Thompson,Thor,38,CLE,2024-25
Porter Jr.,Travers,59,CLE,2024-25
Thompson,Travers,51,CLE,2024-25
Allen,Tyson,132,CLE,2024-25
Niang,Wade,129,CLE,2024-25
Porter Jr.,Strus,87,CLE,2024-25
Strus,Tyson,68,CLE,2024-25
Okoro,Porter Jr.,143,CLE,2024-25
Okoro,Tyson,106,CLE,2024-25
Garland,Tyson,93,CLE,2024-25
Jerome,Thor,18,CLE,2024-25
Allen,Green,53,CLE,2024-25
Green,Strus,40,CLE,2024-25
Green,Hunter,45,CLE,2024-25
Garland,Green,58,CLE,2024-25
Green,Okoro,79,CLE,2024-25
Green,Merrill,56,CLE,2024-25
Okoro,Thompson,87,CLE,2024-25
Merrill,Porter Jr.,112,CLE,2024-25
Tyson,Wade,43,CLE,2024-25
Niang,Tyson,98,CLE,2024-25
Thompson,Wade,34,CLE,2024-25
Bates,Thor,9,CLE,2024-25
LeVert,Porter Jr.,24,CLE,2024-25
Porter Jr.,Wade,78,CLE,2024-25
Allen,Porter Jr.,152,CLE,2024-25
Garland,Porter Jr.,115,CLE,2024-25
LeVert,Thompson,21,CLE,2024-25
Hunter,Tyson,9,CLE,2024-25
Hunter,Porter Jr.,49,CLE,2024-25
Okoro,Tomlin,7,CLE,2024-25
Strus,Thompson,15,CLE,2024-25
Garland,Thompson,16,CLE,2024-25
Mobley,Thompson,12,CLE,2024-25
Thor,Wade,5,CLE,2024-25
Merrill,Thor,8,CLE,2024-25
Green,Mitchell,24,CLE,2024-25
Green,Mobley,24,CLE,2024-25
Niang,Travers,17,CLE,2024-25
Allen,Travers,10,CLE,2024-25
Jerome,Travers,18,CLE,2024-25
Green,Jerome,17,CLE,2024-25
Green,Wade,52,CLE,2024-25
Merrill,Travers,15,CLE,2024-25
Bates,Merrill,4,CLE,2024-25
Okoro,Travers,7,CLE,2024-25
Hunter,Thompson,9,CLE,2024-25
Green,Travers,8,CLE,2024-25
Okeke,Porter Jr.,7,CLE,2024-25
Okeke,Thompson,8,CLE,2024-25
Green,Okeke,6,CLE,2024-25
Bates,Green,7,CLE,2024-25
Bates,Niang,4,CLE,2024-25
LeVert,Tyson,13,CLE,2024-25
Allen,Bates,3,CLE,2024-25
Bates,Strus,3,CLE,2024-25
Bates,Garland,3,CLE,2024-25
Mitchell,Travers,9,CLE,2024-25
Mobley,Travers,5,CLE,2024-25
Bates,Jerome,3,CLE,2024-25
Garland,Travers,2,CLE,2024-25
Niang,Thor,2,CLE,2024-25
Allen,Tomlin,1,CLE,2024-25
Bates,Mobley,0,CLE,2024-25
White,Williams,983,CHI,2024-25
Giddey,White,1244,CHI,2024-25
Vučević,White,1415,CHI,2024-25
LaVine,White,758,CHI,2024-25
Giddey,Williams,779,CHI,2024-25
Vučević,Williams,1013,CHI,2024-25
LaVine,Williams,706,CHI,2024-25
Giddey,Vučević,1407,CHI,2024-25
Giddey,LaVine,855,CHI,2024-25
LaVine,Vučević,1254,CHI,2024-25
Huerter,White,517,CHI,2024-25
Giddey,Huerter,400,CHI,2024-25
Buzelis,Huerter,421,CHI,2024-25
Huerter,Vučević,451,CHI,2024-25
Buzelis,White,845,CHI,2024-25
Buzelis,Giddey,743,CHI,2024-25
Buzelis,Vučević,736,CHI,2024-25
Dosunmu,White,805,CHI,2024-25
Dosunmu,Williams,450,CHI,2024-25
Dosunmu,Vučević,915,CHI,2024-25
Dosunmu,LaVine,648,CHI,2024-25
Dosunmu,Giddey,651,CHI,2024-25
Ball,Williams,241,CHI,2024-25
Ball,Giddey,421,CHI,2024-25
Ball,Vučević,529,CHI,2024-25
Ball,LaVine,385,CHI,2024-25
Buzelis,Dosunmu,379,CHI,2024-25
Dosunmu,Phillips,378,CHI,2024-25
Giddey,Phillips,376,CHI,2024-25
Phillips,Vučević,419,CHI,2024-25
LaVine,Phillips,263,CHI,2024-25
Huerter,Jones,251,CHI,2024-25
Jones,White,271,CHI,2024-25
Buzelis,Jones,236,CHI,2024-25
Jones,Vučević,144,CHI,2024-25
Ball,White,347,CHI,2024-25
Ball,Dosunmu,240,CHI,2024-25
Smith,White,567,CHI,2024-25
Terry,White,484,CHI,2024-25
Dosunmu,Smith,354,CHI,2024-25
Smith,Terry,375,CHI,2024-25
Buzelis,Smith,351,CHI,2024-25
Dosunmu,Terry,258,CHI,2024-25
Buzelis,Terry,392,CHI,2024-25
Phillips,White,564,CHI,2024-25
Phillips,Smith,362,CHI,2024-25
Phillips,Terry,344,CHI,2024-25
Collins,White,351,CHI,2024-25
Collins,Jones,188,CHI,2024-25
Collins,Giddey,231,CHI,2024-25
Buzelis,Collins,246,CHI,2024-25
Giddey,Jones,157,CHI,2024-25
Collins,Williams,191,CHI,2024-25
Collins,Terry,184,CHI,2024-25
Collins,Phillips,194,CHI,2024-25
Terry,Williams,313,CHI,2024-25
Phillips,Williams,234,CHI,2024-25
Ball,Buzelis,251,CHI,2024-25
Buzelis,LaVine,255,CHI,2024-25
Horton-Tucker,White,267,CHI,2024-25
Horton-Tucker,Smith,319,CHI,2024-25
Horton-Tucker,Terry,185,CHI,2024-25
Buzelis,Horton-Tucker,269,CHI,2024-25
Huerter,Williams,202,CHI,2024-25
Terry,Vučević,305,CHI,2024-25
LaVine,Terry,161,CHI,2024-25
Ball,Collins,67,CHI,2024-25
Giddey,Smith,361,CHI,2024-25
Giddey,Terry,303,CHI,2024-25
Huerter,Phillips,220,CHI,2024-25
Buzelis,Phillips,169,CHI,2024-25
Buzelis,Williams,288,CHI,2024-25
Jones,Phillips,142,CHI,2024-25
Carter,White,79,CHI,2024-25
Carter,Horton-Tucker,156,CHI,2024-25
Carter,Smith,118,CHI,2024-25
Carter,Phillips,157,CHI,2024-25
Horton-Tucker,Phillips,270,CHI,2024-25
LaVine,Smith,141,CHI,2024-25
Dosunmu,Horton-Tucker,132,CHI,2024-25
Collins,Huerter,194,CHI,2024-25
Ball,Phillips,126,CHI,2024-25
Huerter,Terry,141,CHI,2024-25
Smith,Williams,293,CHI,2024-25
Collins,Horton-Tucker,121,CHI,2024-25
Horton-Tucker,Jones,45,CHI,2024-25
Craig,White,62,CHI,2024-25
Craig,Giddey,49,CHI,2024-25
Craig,Vučević,61,CHI,2024-25
Craig,LaVine,50,CHI,2024-25
Carter,Williams,91,CHI,2024-25
Carter,Vučević,55,CHI,2024-25
Carter,LaVine,32,CHI,2024-25
Jones,Terry,69,CHI,2024-25
Carter,Collins,64,CHI,2024-25
Horton-Tucker,Williams,185,CHI,2024-25
Giddey,Horton-Tucker,176,CHI,2024-25
Horton-Tucker,Vučević,166,CHI,2024-25
Horton-Tucker,LaVine,107,CHI,2024-25
Carter,Duarte,49,CHI,2024-25
Carter,Terry,91,CHI,2024-25
Buzelis,Carter,119,CHI,2024-25
Duarte,Horton-Tucker,50,CHI,2024-25
Duarte,Terry,29,CHI,2024-25
Buzelis,Duarte,61,CHI,2024-25
Ball,Huerter,36,CHI,2024-25
Huerter,Smith,80,CHI,2024-25
Jones,Williams,94,CHI,2024-25
Jones,Smith,74,CHI,2024-25
Ball,Terry,65,CHI,2024-25
Ball,Smith,140,CHI,2024-25
Duarte,Phillips,28,CHI,2024-25
Carter,Liddell,26,CHI,2024-25
Horton-Tucker,Liddell,24,CHI,2024-25
Duarte,Liddell,16,CHI,2024-25
Buzelis,Liddell,18,CHI,2024-25
Craig,Terry,26,CHI,2024-25
Collins,Dosunmu,26,CHI,2024-25
Dosunmu,Huerter,48,CHI,2024-25
Craig,Dosunmu,30,CHI,2024-25
Horton-Tucker,Huerter,43,CHI,2024-25
Collins,Liddell,13,CHI,2024-25
Collins,Miller,10,CHI,2024-25
Collins,Young,18,CHI,2024-25
Carter,Miller,18,CHI,2024-25
Carter,Young,14,CHI,2024-25
Liddell,Miller,15,CHI,2024-25
Liddell,Young,17,CHI,2024-25
Miller,Young,12,CHI,2024-25
Ball,Horton-Tucker,86,CHI,2024-25
Carter,Giddey,34,CHI,2024-25
Carter,Craig,18,CHI,2024-25
Craig,Horton-Tucker,22,CHI,2024-25
Craig,Smith,25,CHI,2024-25
Ball,Craig,17,CHI,2024-25
Craig,Williams,16,CHI,2024-25
Duarte,Smith,11,CHI,2024-25
Liddell,Phillips,20,CHI,2024-25
Dosunmu,Jones,20,CHI,2024-25
Carter,Jones,17,CHI,2024-25
Horton-Tucker,Miller,9,CHI,2024-25
Miller,Williams,5,CHI,2024-25
Miller,Smith,10,CHI,2024-25
Horton-Tucker,Young,11,CHI,2024-25
Phillips,Young,12,CHI,2024-25
Ball,Jones,12,CHI,2024-25
Dosunmu,Liddell,10,CHI,2024-25
Giddey,Liddell,11,CHI,2024-25
Collins,Smith,22,CHI,2024-25
Craig,Duarte,6,CHI,2024-25
Craig,Phillips,6,CHI,2024-25
Buzelis,Craig,8,CHI,2024-25
Smith,Vučević,11,CHI,2024-25
Carter,Dosunmu,21,CHI,2024-25
Liddell,Smith,5,CHI,2024-25
Liddell,Terry,8,CHI,2024-25
Miller,Terry,5,CHI,2024-25
Ball,Duarte,7,CHI,2024-25
Duarte,Vučević,6,CHI,2024-25
Duarte,LaVine,6,CHI,2024-25
Sanogo,White,16,CHI,2024-25
Dosunmu,Sanogo,16,CHI,2024-25
Sanogo,Terry,9,CHI,2024-25
Phillips,Sanogo,4,CHI,2024-25
Dosunmu,Duarte,3,CHI,2024-25
Horton-Tucker,Sanogo,5,CHI,2024-25
Buzelis,Sanogo,14,CHI,2024-25
Carter,Huerter,3,CHI,2024-25
Liddell,White,5,CHI,2024-25
LaVine,Liddell,6,CHI,2024-25
Buzelis,Young,3,CHI,2024-25
Ball,Carter,6,CHI,2024-25
Williams,Young,3,CHI,2024-25
Smith,Young,5,CHI,2024-25
Terry,Young,5,CHI,2024-25
Miller,Phillips,4,CHI,2024-25
Sanogo,Williams,4,CHI,2024-25
Ball,Liddell,2,CHI,2024-25
Duarte,White,3,CHI,2024-25
Giddey,Sanogo,5,CHI,2024-25
Ball,Sanogo,2,CHI,2024-25
LaVine,Sanogo,5,CHI,2024-25
Duarte,Williams,1,CHI,2024-25
Huerter,Young,1,CHI,2024-25
White,Young,1,CHI,2024-25
Giddey,Young,1,CHI,2024-25
Vučević,Young,1,CHI,2024-25
Ball,Bridges,830,CHA,2024-25
Bridges,Green,1102,CHA,2024-25
Bridges,Williams,952,CHA,2024-25
Bridges,Smith Jr.,669,CHA,2024-25
Ball,Green,790,CHA,2024-25
Ball,Williams,772,CHA,2024-25
Ball,Smith Jr.,387,CHA,2024-25
Green,Williams,934,CHA,2024-25
Green,Smith Jr.,497,CHA,2024-25
Smith Jr.,Williams,502,CHA,2024-25
Bridges,Miller,282,CHA,2024-25
Ball,Miller,439,CHA,2024-25
Green,Miller,549,CHA,2024-25
Miller,Williams,420,CHA,2024-25
Bridges,Jeffries,462,CHA,2024-25
Ball,Jeffries,233,CHA,2024-25
Green,Jeffries,269,CHA,2024-25
Jeffries,Williams,320,CHA,2024-25
Bridges,Simpson,356,CHA,2024-25
Green,Simpson,241,CHA,2024-25
Simpson,Williams,272,CHA,2024-25
Simpson,Smith Jr.,311,CHA,2024-25
Bridges,Curry,475,CHA,2024-25
Bridges,Micić,272,CHA,2024-25
Curry,Green,274,CHA,2024-25
Green,Micić,455,CHA,2024-25
Curry,Williams,347,CHA,2024-25
Micić,Williams,244,CHA,2024-25
Curry,Micić,157,CHA,2024-25
Diabaté,Green,276,CHA,2024-25
Green,Salaün,295,CHA,2024-25
Diabaté,Miller,85,CHA,2024-25
Diabaté,Salaün,320,CHA,2024-25
Diabaté,Micić,125,CHA,2024-25
Miller,Salaün,253,CHA,2024-25
Micić,Miller,228,CHA,2024-25
Micić,Salaün,163,CHA,2024-25
Micić,Smith Jr.,179,CHA,2024-25
Green,Martin,244,CHA,2024-25
Martin,Richards,244,CHA,2024-25
Martin,Miller,382,CHA,2024-25
Martin,Micić,203,CHA,2024-25
Green,Richards,169,CHA,2024-25
Miller,Richards,127,CHA,2024-25
Micić,Richards,149,CHA,2024-25
Bridges,Martin,268,CHA,2024-25
Bridges,Richards,169,CHA,2024-25
Ball,Martin,427,CHA,2024-25
Curry,Martin,176,CHA,2024-25
Ball,Richards,162,CHA,2024-25
Ball,Curry,294,CHA,2024-25
Curry,Richards,122,CHA,2024-25
Jeffries,Smith Jr.,343,CHA,2024-25
Diabate,Williams,118,CHA,2024-25
Ball,Diabate,138,CHA,2024-25
Diabate,Green,128,CHA,2024-25
Diabate,Miller,174,CHA,2024-25
Ball,Salaün,316,CHA,2024-25
Ball,Gibson,111,CHA,2024-25
Gibson,Green,124,CHA,2024-25
Gibson,Miller,96,CHA,2024-25
Gibson,Salaün,137,CHA,2024-25
Martin,Williams,334,CHA,2024-25
Diabate,Martin,171,CHA,2024-25
Bridges,Diabaté,294,CHA,2024-25
Baugh,Bridges,152,CHA,2024-25
Baugh,Green,106,CHA,2024-25
Diabaté,Smith Jr.,293,CHA,2024-25
Baugh,Diabaté,144,CHA,2024-25
Baugh,Smith Jr.,143,CHA,2024-25
Ball,Diabaté,206,CHA,2024-25
Curry,Simpson,209,CHA,2024-25
Bridges,Gibson,103,CHA,2024-25
Diabaté,Martin,98,CHA,2024-25
Martin,Salaün,258,CHA,2024-25
Curry,Diabaté,167,CHA,2024-25
Curry,Salaün,247,CHA,2024-25
Diabaté,Jeffries,199,CHA,2024-25
Jeffries,Simpson,326,CHA,2024-25
Curry,Jeffries,261,CHA,2024-25
Diabaté,Simpson,157,CHA,2024-25
Mann,Martin,172,CHA,2024-25
Mann,Williams,181,CHA,2024-25
Diabate,Mann,82,CHA,2024-25
Mann,Miller,85,CHA,2024-25
Jeffries,Salaün,261,CHA,2024-25
Jeffries,Nurkić,200,CHA,2024-25
Salaün,Smith Jr.,309,CHA,2024-25
Nurkić,Smith Jr.,191,CHA,2024-25
Salaün,Simpson,272,CHA,2024-25
Nurkić,Salaün,177,CHA,2024-25
Nurkić,Simpson,149,CHA,2024-25
Bridges,Payton,58,CHA,2024-25
Bridges,Nurkić,191,CHA,2024-25
Green,Payton,45,CHA,2024-25
Green,Nurkić,114,CHA,2024-25
Payton,Smith Jr.,41,CHA,2024-25
Nurkić,Payton,48,CHA,2024-25
Richards,Salaün,118,CHA,2024-25
Salaün,Williams,220,CHA,2024-25
Mann,Salaün,83,CHA,2024-25
Curry,Mann,69,CHA,2024-25
Diabate,Salaün,95,CHA,2024-25
Jeffries,Okogie,76,CHA,2024-25
Okogie,Salaün,47,CHA,2024-25
Okogie,Simpson,100,CHA,2024-25
Nurkić,Okogie,51,CHA,2024-25
Ball,Nurkić,94,CHA,2024-25
Diabaté,Williams,64,CHA,2024-25
Diabaté,Mann,33,CHA,2024-25
Martin,Simpson,86,CHA,2024-25
Richards,Simpson,44,CHA,2024-25
Miller,Simpson,73,CHA,2024-25
Curry,Nurkić,146,CHA,2024-25
Bridges,Mann,104,CHA,2024-25
Ball,Mann,102,CHA,2024-25
Gibson,Williams,19,CHA,2024-25
Martin,Smith Jr.,102,CHA,2024-25
Jeffries,Wong,111,CHA,2024-25
Diabate,Jeffries,70,CHA,2024-25
Diabate,Wong,56,CHA,2024-25
Salaün,Wong,94,CHA,2024-25
Curry,Wong,37,CHA,2024-25
Curry,Diabate,76,CHA,2024-25
Moore Jr.,Salaün,64,CHA,2024-25
Curry,Moore Jr.,60,CHA,2024-25
Moore Jr.,Payton,29,CHA,2024-25
Moore Jr.,Nurkić,79,CHA,2024-25
Payton,Salaün,53,CHA,2024-25
Curry,Payton,27,CHA,2024-25
Garrett,Jeffries,36,CHA,2024-25
Jeffries,Moore Jr.,69,CHA,2024-25
Garrett,Moore Jr.,32,CHA,2024-25
Diabaté,Garrett,28,CHA,2024-25
Garrett,Smith Jr.,50,CHA,2024-25
Diabaté,Moore Jr.,97,CHA,2024-25
Moore Jr.,Smith Jr.,129,CHA,2024-25
Bridges,Salaün,201,CHA,2024-25
Baugh,Jeffries,100,CHA,2024-25
Baugh,Williams,66,CHA,2024-25
Baugh,Curry,64,CHA,2024-25
Mann,Richards,46,CHA,2024-25
Baugh,Salaün,102,CHA,2024-25
Bridges,Okogie,76,CHA,2024-25
Okogie,Williams,87,CHA,2024-25
Curry,Okogie,73,CHA,2024-25
Gibson,Martin,45,CHA,2024-25
Gibson,Micić,54,CHA,2024-25
Diabate,Micić,68,CHA,2024-25
Green,Okogie,46,CHA,2024-25
Micić,Okogie,64,CHA,2024-25
Okogie,Smith Jr.,75,CHA,2024-25
Moore Jr.,Simpson,56,CHA,2024-25
Gibson,Moore Jr.,59,CHA,2024-25
Diabaté,Gibson,37,CHA,2024-25
Gibson,Smith Jr.,125,CHA,2024-25
Gibson,Simpson,69,CHA,2024-25
Martin,Okogie,22,CHA,2024-25
Ball,Okogie,32,CHA,2024-25
Diabate,Okogie,21,CHA,2024-25
Bridges,Diabate,67,CHA,2024-25
Jeffries,Micić,122,CHA,2024-25
Jeffries,Martin,35,CHA,2024-25
Jeffries,Miller,29,CHA,2024-25
Baugh,Nurkić,58,CHA,2024-25
Martin,Wong,41,CHA,2024-25
Ball,Wong,14,CHA,2024-25
Richards,Wong,53,CHA,2024-25
Gibson,Okogie,11,CHA,2024-25
Diabaté,Sims,39,CHA,2024-25
Baugh,Sims,43,CHA,2024-25
Salaün,Sims,45,CHA,2024-25
Simpson,Sims,44,CHA,2024-25
Baugh,Simpson,34,CHA,2024-25
Ball,Baugh,36,CHA,2024-25
Diabate,Smith Jr.,58,CHA,2024-25
Diabate,Simpson,50,CHA,2024-25
Ball,Moore Jr.,29,CHA,2024-25
Green,Moore Jr.,28,CHA,2024-25
Moore Jr.,Williams,28,CHA,2024-25
Bridges,Garrett,27,CHA,2024-25
Curry,Garrett,19,CHA,2024-25
Garrett,Nurkić,30,CHA,2024-25
Curry,Smith Jr.,173,CHA,2024-25
Bridges,Wong,60,CHA,2024-25
Green,Wong,53,CHA,2024-25
Richards,Smith Jr.,47,CHA,2024-25
Richards,Williams,32,CHA,2024-25
Gibson,Jeffries,90,CHA,2024-25
Simpson,Wong,28,CHA,2024-25
Gibson,Wong,29,CHA,2024-25
Curry,Gibson,93,CHA,2024-25
Mann,Smith Jr.,7,CHA,2024-25
Smith Jr.,Wong,35,CHA,2024-25
Green,Mann,50,CHA,2024-25
Mann,Micić,16,CHA,2024-25
Diabaté,Rhoden,10,CHA,2024-25
Rhoden,Smith Jr.,10,CHA,2024-25
Rhoden,Salaün,10,CHA,2024-25
Rhoden,Simpson,7,CHA,2024-25
Diabaté,Okogie,49,CHA,2024-25
Micić,Wong,55,CHA,2024-25
Baugh,Moore Jr.,73,CHA,2024-25
Diabaté,Payton,19,CHA,2024-25
Baugh,Payton,17,CHA,2024-25
Ball,Micić,30,CHA,2024-25
Ball,Simpson,14,CHA,2024-25
Jeffries,Sims,32,CHA,2024-25
Baugh,Gibson,35,CHA,2024-25
Miller,Wong,27,CHA,2024-25
Miller,Smith Jr.,58,CHA,2024-25
Moore Jr.,Sims,24,CHA,2024-25
Sims,Smith Jr.,17,CHA,2024-25
Gibson,Sims,31,CHA,2024-25
Okogie,Wong,24,CHA,2024-25
Payton,Wong,15,CHA,2024-25
Gibson,Payton,19,CHA,2024-25
Jeffries,Payton,24,CHA,2024-25
Diabaté,Nurkić,33,CHA,2024-25
Gibson,Nurkić,10,CHA,2024-25
Gibson,Mann,10,CHA,2024-25
