Player1,Player2,SharedMinutes,Team,Season
Nwora,Walker,83,IND,2023-24
Nwora,Sheppard,90,IND,2023-24
McConnell,Nwora,112,IND,2023-24
Jackson,Walker,122,IND,2023-24
Sheppard,Walker,200,IND,2023-24
McConnell,Walker,186,IND,2023-24
Siakam,Walker,65,IND,2023-24
McConnell,Siakam,286,IND,2023-24
Smith,Walker,90,IND,2023-24
McConnell,Nesmith,467,IND,2023-24
Brown,Nembhard,250,IND,2023-24
Nesmith,Sheppard,157,IND,2023-24
McConnell,Turner,302,IND,2023-24
Brown,McConnell,134,IND,2023-24
Toppin,Walker,110,IND,2023-24
Brown,Jackson,135,IND,2023-24
Siakam,Toppin,151,IND,2023-24
McConnell,Nembhard,109,IND,2023-24
Hield,Nwora,57,IND,2023-24
Mathurin,Nwora,82,IND,2023-24
Turner,Walker,63,IND,2023-24
Nembhard,Walker,59,IND,2023-24
Haliburton,Walker,48,IND,2023-24
Mathurin,McDermott,12,IND,2023-24
Nesmith,Nwora,25,IND,2023-24
Johnson,Nwora,25,IND,2023-24
Johnson,Walker,31,IND,2023-24
Johnson,Sheppard,15,IND,2023-24
Johnson,McConnell,19,IND,2023-24
Nwora,Toppin,36,IND,2023-24
Mathurin,Walker,65,IND,2023-24
Jackson,Smith,41,IND,2023-24
Brown,Nwora,32,IND,2023-24
Nwora,Tshiebwe,28,IND,2023-24
Brown,Tshiebwe,28,IND,2023-24
Brown,Walker,73,IND,2023-24
Brown,Sheppard,54,IND,2023-24
Tshiebwe,Walker,32,IND,2023-24
Sheppard,Tshiebwe,34,IND,2023-24
Nesmith,Walker,43,IND,2023-24
Brown,Johnson,17,IND,2023-24
Brown,McDermott,25,IND,2023-24
Jackson,Johnson,28,IND,2023-24
McDermott,Walker,33,IND,2023-24
Johnson,McDermott,12,IND,2023-24
McDermott,Siakam,48,IND,2023-24
Johnson,Mathurin,21,IND,2023-24
McConnell,Tshiebwe,6,IND,2023-24
Haliburton,McDermott,34,IND,2023-24
Hield,Sheppard,74,IND,2023-24
Johnson,Nembhard,7,IND,2023-24
McDermott,Turner,13,IND,2023-24
McDermott,Nesmith,16,IND,2023-24
Hield,Walker,45,IND,2023-24
Nembhard,Tshiebwe,12,IND,2023-24
Jackson,Tshiebwe,9,IND,2023-24
McDermott,Nembhard,25,IND,2023-24
Jackson,Wong,4,IND,2023-24
Brown,Wong,4,IND,2023-24
Walker,Wong,4,IND,2023-24
McDermott,Wong,4,IND,2023-24
Nwora,Turner,26,IND,2023-24
Hield,Johnson,7,IND,2023-24
Nembhard,Nwora,18,IND,2023-24
Jackson,Turner,4,IND,2023-24
Haliburton,Nwora,24,IND,2023-24
Nwora,Smith,26,IND,2023-24
Mathurin,Tshiebwe,6,IND,2023-24
Johnson,Tshiebwe,3,IND,2023-24
Theis,Turner,5,IND,2023-24
Hield,Theis,6,IND,2023-24
Haliburton,Theis,6,IND,2023-24
Mathurin,Theis,6,IND,2023-24
Haliburton,Johnson,3,IND,2023-24
Brown,Theis,4,IND,2023-24
Nembhard,Theis,2,IND,2023-24
Jackson,Theis,3,IND,2023-24
Jackson,Jackson,2,IND,2023-24
Toppin,Tshiebwe,2,IND,2023-24
Haliburton,Tshiebwe,3,IND,2023-24
McDermott,Tshiebwe,3,IND,2023-24
Siakam,Tshiebwe,1,IND,2023-24
Hield,Tshiebwe,1,IND,2023-24
Brooks,VanVleet,1783,HOU,2023-24
Green,VanVleet,2683,HOU,2023-24
Sengun,VanVleet,1677,HOU,2023-24
Smith Jr.,VanVleet,1769,HOU,2023-24
Brooks,Green,2225,HOU,2023-24
Brooks,Sengun,1393,HOU,2023-24
Brooks,Smith Jr.,1491,HOU,2023-24
Green,Sengun,1947,HOU,2023-24
Green,Smith Jr.,2340,HOU,2023-24
Sengun,Smith Jr.,1372,HOU,2023-24
Thompson,VanVleet,631,HOU,2023-24
Brooks,Thompson,652,HOU,2023-24
Green,Thompson,1247,HOU,2023-24
Smith Jr.,Thompson,714,HOU,2023-24
Tate,VanVleet,618,HOU,2023-24
Green,Tate,932,HOU,2023-24
Sengun,Tate,489,HOU,2023-24
Smith Jr.,Tate,404,HOU,2023-24
Sengun,Thompson,376,HOU,2023-24
Holiday,Smith Jr.,533,HOU,2023-24
Holiday,Thompson,433,HOU,2023-24
Holiday,Whitmore,382,HOU,2023-24
Green,Holiday,1000,HOU,2023-24
Smith Jr.,Whitmore,407,HOU,2023-24
Thompson,Whitmore,543,HOU,2023-24
Green,Whitmore,611,HOU,2023-24
Green,Green,619,HOU,2023-24
Landale,VanVleet,379,HOU,2023-24
Brooks,Landale,276,HOU,2023-24
Green,Landale,619,HOU,2023-24
Landale,Thompson,383,HOU,2023-24
Holiday,Tate,457,HOU,2023-24
Eason,Holiday,272,HOU,2023-24
Eason,Green,432,HOU,2023-24
Eason,Tate,225,HOU,2023-24
Eason,VanVleet,300,HOU,2023-24
Brooks,Eason,127,HOU,2023-24
Eason,Smith Jr.,167,HOU,2023-24
Holiday,VanVleet,425,HOU,2023-24
Brooks,Holiday,369,HOU,2023-24
Brooks,Tate,225,HOU,2023-24
Holiday,Sengun,404,HOU,2023-24
VanVleet,Whitmore,349,HOU,2023-24
Sengun,Whitmore,253,HOU,2023-24
Eason,Sengun,208,HOU,2023-24
Brooks,Whitmore,227,HOU,2023-24
Bullock Jr.,Holiday,220,HOU,2023-24
Bullock Jr.,Tate,137,HOU,2023-24
Bullock Jr.,Smith Jr.,160,HOU,2023-24
Bullock Jr.,Green,304,HOU,2023-24
Landale,Smith Jr.,260,HOU,2023-24
Landale,Whitmore,286,HOU,2023-24
Holiday,Landale,338,HOU,2023-24
Tate,Whitmore,152,HOU,2023-24
Tate,Thompson,247,HOU,2023-24
Landale,Tate,152,HOU,2023-24
Bullock Jr.,VanVleet,119,HOU,2023-24
Brooks,Bullock Jr.,88,HOU,2023-24
Eason,Thompson,71,HOU,2023-24
Bullock Jr.,Sengun,50,HOU,2023-24
Bullock Jr.,Landale,157,HOU,2023-24
Bullock Jr.,Thompson,117,HOU,2023-24
Bullock Jr.,Whitmore,117,HOU,2023-24
Holiday,Marjanovic,38,HOU,2023-24
Hinton,Marjanovic,21,HOU,2023-24
Marjanovic,Samuels Jr.,17,HOU,2023-24
Bullock Jr.,Marjanovic,45,HOU,2023-24
Hinton,Holiday,38,HOU,2023-24
Holiday,Samuels Jr.,34,HOU,2023-24
Hinton,Samuels Jr.,47,HOU,2023-24
Bullock Jr.,Hinton,23,HOU,2023-24
Bullock Jr.,Samuels Jr.,29,HOU,2023-24
Eason,Landale,59,HOU,2023-24
Landale,Marjanovic,22,HOU,2023-24
Marjanovic,Thompson,33,HOU,2023-24
Marjanovic,Whitmore,31,HOU,2023-24
Hinton,Landale,25,HOU,2023-24
Landale,Samuels Jr.,28,HOU,2023-24
Hinton,Thompson,25,HOU,2023-24
Hinton,Whitmore,36,HOU,2023-24
Samuels Jr.,Thompson,19,HOU,2023-24
Samuels Jr.,Whitmore,44,HOU,2023-24
Marjanovic,Tate,13,HOU,2023-24
Marjanovic,Williams,33,HOU,2023-24
Holiday,Williams,85,HOU,2023-24
Tate,Williams,37,HOU,2023-24
Bullock Jr.,Williams,49,HOU,2023-24
Smith Jr.,Williams,29,HOU,2023-24
Landale,Williams,51,HOU,2023-24
Hinton,Williams,18,HOU,2023-24
Samuels Jr.,Williams,18,HOU,2023-24
Whitmore,Williams,58,HOU,2023-24
Eason,Whitmore,12,HOU,2023-24
Thompson,Williams,57,HOU,2023-24
Brooks,Williams,27,HOU,2023-24
Bullock Jr.,Eason,33,HOU,2023-24
Brooks,Hinton,8,HOU,2023-24
Green,Hinton,19,HOU,2023-24
Hinton,Sengun,11,HOU,2023-24
Hinton,Smith Jr.,16,HOU,2023-24
Green,Williams,30,HOU,2023-24
Green,Marjanovic,10,HOU,2023-24
Sengun,Williams,11,HOU,2023-24
Marjanovic,Smith Jr.,9,HOU,2023-24
Hinton,Tate,4,HOU,2023-24
VanVleet,Williams,3,HOU,2023-24
Green,Samuels Jr.,3,HOU,2023-24
Eason,Williams,2,HOU,2023-24
Landale,Sengun,1,HOU,2023-24
Marjanovic,VanVleet,3,HOU,2023-24
Brooks,Marjanovic,1,HOU,2023-24
Samuels Jr.,Smith Jr.,1,HOU,2023-24
Hinton,VanVleet,1,HOU,2023-24
Kuminga,Podziemski,1058,GSW,2023-24
Curry,Kuminga,1138,GSW,2023-24
Green,Kuminga,698,GSW,2023-24
Kuminga,Wiggins,669,GSW,2023-24
Curry,Podziemski,904,GSW,2023-24
Green,Podziemski,617,GSW,2023-24
Podziemski,Wiggins,800,GSW,2023-24
Curry,Green,1286,GSW,2023-24
Curry,Wiggins,1455,GSW,2023-24
Green,Wiggins,914,GSW,2023-24
Kuminga,Thompson,1079,GSW,2023-24
Curry,Thompson,1420,GSW,2023-24
Green,Thompson,880,GSW,2023-24
Thompson,Wiggins,1043,GSW,2023-24
Curry,Looney,854,GSW,2023-24
Looney,Thompson,821,GSW,2023-24
Green,Looney,217,GSW,2023-24
Looney,Wiggins,621,GSW,2023-24
Kuminga,Looney,417,GSW,2023-24
Looney,Podziemski,547,GSW,2023-24
Podziemski,Thompson,881,GSW,2023-24
Looney,Paul,402,GSW,2023-24
Curry,Paul,599,GSW,2023-24
Paul,Thompson,906,GSW,2023-24
Paul,Wiggins,589,GSW,2023-24
Curry,Jackson-Davis,469,GSW,2023-24
Jackson-Davis,Thompson,629,GSW,2023-24
Green,Jackson-Davis,224,GSW,2023-24
Jackson-Davis,Wiggins,479,GSW,2023-24
Kuminga,Paul,688,GSW,2023-24
Paul,Payton II,317,GSW,2023-24
Moody,Paul,519,GSW,2023-24
Paul,Saric,533,GSW,2023-24
Kuminga,Payton II,241,GSW,2023-24
Moody,Payton II,209,GSW,2023-24
Payton II,Saric,206,GSW,2023-24
Kuminga,Moody,442,GSW,2023-24
Kuminga,Saric,441,GSW,2023-24
Moody,Saric,376,GSW,2023-24
Looney,Saric,171,GSW,2023-24
Curry,Saric,434,GSW,2023-24
Saric,Thompson,497,GSW,2023-24
Saric,Wiggins,472,GSW,2023-24
Jackson-Davis,Paul,593,GSW,2023-24
Jackson-Davis,Kuminga,446,GSW,2023-24
Paul,Podziemski,617,GSW,2023-24
Podziemski,Saric,569,GSW,2023-24
Looney,Moody,307,GSW,2023-24
Curry,Moody,546,GSW,2023-24
Green,Moody,332,GSW,2023-24
Moody,Wiggins,337,GSW,2023-24
Moody,Podziemski,543,GSW,2023-24
Jackson-Davis,Podziemski,574,GSW,2023-24
Looney,Quinones,136,GSW,2023-24
Kuminga,Quinones,187,GSW,2023-24
Podziemski,Quinones,200,GSW,2023-24
Quinones,Thompson,150,GSW,2023-24
Green,Paul,305,GSW,2023-24
Joseph,Kuminga,188,GSW,2023-24
Joseph,Podziemski,195,GSW,2023-24
Joseph,Thompson,138,GSW,2023-24
Joseph,Saric,135,GSW,2023-24
Jackson-Davis,Saric,243,GSW,2023-24
Jackson-Davis,Moody,324,GSW,2023-24
Moody,Thompson,357,GSW,2023-24
Jackson-Davis,Payton II,169,GSW,2023-24
Curry,Payton II,397,GSW,2023-24
Payton II,Thompson,290,GSW,2023-24
Jackson-Davis,Joseph,115,GSW,2023-24
Payton II,Podziemski,231,GSW,2023-24
Green,Payton II,231,GSW,2023-24
Payton II,Wiggins,153,GSW,2023-24
Green,Joseph,46,GSW,2023-24
Looney,Payton II,165,GSW,2023-24
Jackson-Davis,Quinones,132,GSW,2023-24
Green,Saric,117,GSW,2023-24
Quinones,Saric,102,GSW,2023-24
Payton II,Robinson,14,GSW,2023-24
Payton II,Santos,14,GSW,2023-24
Payton II,Quinones,56,GSW,2023-24
Robinson,Santos,53,GSW,2023-24
Jackson-Davis,Robinson,38,GSW,2023-24
Quinones,Robinson,72,GSW,2023-24
Jackson-Davis,Santos,56,GSW,2023-24
Quinones,Santos,131,GSW,2023-24
Joseph,Looney,52,GSW,2023-24
Curry,Quinones,80,GSW,2023-24
Moody,Quinones,117,GSW,2023-24
Joseph,Moody,84,GSW,2023-24
Robinson,Spencer,10,GSW,2023-24
Garuba,Robinson,14,GSW,2023-24
Garuba,Spencer,12,GSW,2023-24
Santos,Spencer,25,GSW,2023-24
Quinones,Spencer,27,GSW,2023-24
Garuba,Santos,16,GSW,2023-24
Garuba,Quinones,14,GSW,2023-24
Looney,Santos,50,GSW,2023-24
Podziemski,Santos,92,GSW,2023-24
Santos,Thompson,29,GSW,2023-24
Quinones,Wiggins,46,GSW,2023-24
Kuminga,Santos,50,GSW,2023-24
Santos,Saric,53,GSW,2023-24
Moody,Santos,70,GSW,2023-24
Joseph,Santos,34,GSW,2023-24
Curry,Joseph,37,GSW,2023-24
Green,Quinones,54,GSW,2023-24
Kuminga,Spencer,10,GSW,2023-24
Saric,Spencer,10,GSW,2023-24
Looney,Robinson,17,GSW,2023-24
Moody,Robinson,31,GSW,2023-24
Podziemski,Robinson,20,GSW,2023-24
Paul,Quinones,36,GSW,2023-24
Joseph,Wiggins,49,GSW,2023-24
Curry,Santos,36,GSW,2023-24
Green,Santos,23,GSW,2023-24
Robinson,Saric,21,GSW,2023-24
Joseph,Robinson,19,GSW,2023-24
Joseph,Quinones,44,GSW,2023-24
Santos,Wiggins,18,GSW,2023-24
Paul,Santos,14,GSW,2023-24
Garuba,Moody,8,GSW,2023-24
Garuba,Joseph,6,GSW,2023-24
Kuminga,Robinson,12,GSW,2023-24
Joseph,Payton II,15,GSW,2023-24
Joseph,Paul,11,GSW,2023-24
Looney,Spencer,6,GSW,2023-24
Curry,Robinson,5,GSW,2023-24
Robinson,Wiggins,3,GSW,2023-24
Paul,Robinson,3,GSW,2023-24
Moody,Spencer,6,GSW,2023-24
Jackson-Davis,Spencer,2,GSW,2023-24
Garuba,Jackson-Davis,2,GSW,2023-24
Jackson-Davis,Looney,1,GSW,2023-24
Cunningham,Stewart,1040,DET,2023-24
Ivey,Stewart,737,DET,2023-24
Duren,Stewart,719,DET,2023-24
Stewart,Thompson,715,DET,2023-24
Cunningham,Ivey,1192,DET,2023-24
Cunningham,Duren,1187,DET,2023-24
Cunningham,Thompson,974,DET,2023-24
Duren,Ivey,1223,DET,2023-24
Ivey,Thompson,680,DET,2023-24
Duren,Thompson,633,DET,2023-24
Cunningham,Fontecchio,326,DET,2023-24
Fontecchio,Ivey,295,DET,2023-24
Duren,Fontecchio,295,DET,2023-24
Fontecchio,Thompson,199,DET,2023-24
Hayes,Stewart,515,DET,2023-24
Cunningham,Hayes,428,DET,2023-24
Duren,Hayes,455,DET,2023-24
Hayes,Thompson,450,DET,2023-24
Fontecchio,Stewart,181,DET,2023-24
Cunningham,Knox II,221,DET,2023-24
Ivey,Knox II,284,DET,2023-24
Duren,Knox II,221,DET,2023-24
Bogdanovic,Knox II,196,DET,2023-24
Bogdanovic,Cunningham,570,DET,2023-24
Bogdanovic,Ivey,626,DET,2023-24
Bogdanovic,Duren,514,DET,2023-24
Bagley III,Hayes,197,DET,2023-24
Bagley III,Stewart,220,DET,2023-24
Bagley III,Cunningham,295,DET,2023-24
Bagley III,Thompson,238,DET,2023-24
Hayes,Ivey,353,DET,2023-24
Bogdanovic,Hayes,319,DET,2023-24
Bogdanovic,Stewart,300,DET,2023-24
Brown Jr.,Metu,142,DET,2023-24
Brown Jr.,Wiseman,213,DET,2023-24
Brown Jr.,Ivey,207,DET,2023-24
Brown Jr.,Sasser,233,DET,2023-24
Metu,Wiseman,192,DET,2023-24
Ivey,Metu,199,DET,2023-24
Metu,Sasser,232,DET,2023-24
Ivey,Wiseman,457,DET,2023-24
Sasser,Wiseman,528,DET,2023-24
Ivey,Sasser,544,DET,2023-24
Cunningham,Livers,213,DET,2023-24
Ivey,Livers,217,DET,2023-24
Duren,Livers,186,DET,2023-24
Bogdanovic,Livers,165,DET,2023-24
Burks,Cunningham,269,DET,2023-24
Burks,Ivey,330,DET,2023-24
Burks,Duren,275,DET,2023-24
Bogdanovic,Burks,217,DET,2023-24
Bogdanovic,Thompson,238,DET,2023-24
Hayes,Livers,180,DET,2023-24
Brown Jr.,Duren,124,DET,2023-24
Duren,Metu,88,DET,2023-24
Duren,Sasser,328,DET,2023-24
Bagley III,Ivey,178,DET,2023-24
Bagley III,Bogdanovic,96,DET,2023-24
Hayes,Knox II,156,DET,2023-24
Knox II,Stewart,115,DET,2023-24
Burks,Livers,167,DET,2023-24
Bagley III,Sasser,196,DET,2023-24
Bagley III,Burks,114,DET,2023-24
Bagley III,Harris,53,DET,2023-24
Harris,Ivey,90,DET,2023-24
Burks,Sasser,306,DET,2023-24
Harris,Sasser,97,DET,2023-24
Burks,Harris,65,DET,2023-24
Knox II,Wiseman,129,DET,2023-24
Knox II,Sasser,140,DET,2023-24
Knox II,Thompson,223,DET,2023-24
Burks,Knox II,221,DET,2023-24
Thompson,Wiseman,290,DET,2023-24
Burks,Wiseman,252,DET,2023-24
Sasser,Thompson,374,DET,2023-24
Burks,Thompson,394,DET,2023-24
Livers,Stewart,98,DET,2023-24
Livers,Thompson,143,DET,2023-24
Brown Jr.,Cunningham,68,DET,2023-24
Brown Jr.,Evbuomwan,115,DET,2023-24
Cunningham,Wiseman,227,DET,2023-24
Evbuomwan,Wiseman,102,DET,2023-24
Cunningham,Evbuomwan,127,DET,2023-24
Evbuomwan,Ivey,185,DET,2023-24
Duren,Evbuomwan,121,DET,2023-24
Evbuomwan,Sasser,122,DET,2023-24
Sasser,Stewart,257,DET,2023-24
Cunningham,Sasser,288,DET,2023-24
Flynn,Metu,129,DET,2023-24
Metu,Rhoden,123,DET,2023-24
Fournier,Metu,152,DET,2023-24
Flynn,Wiseman,203,DET,2023-24
Rhoden,Wiseman,124,DET,2023-24
Fournier,Wiseman,329,DET,2023-24
Flynn,Rhoden,111,DET,2023-24
Flynn,Fournier,177,DET,2023-24
Fournier,Rhoden,98,DET,2023-24
Hayes,Wiseman,166,DET,2023-24
Livers,Wiseman,133,DET,2023-24
Burks,Hayes,225,DET,2023-24
Cunningham,Muscala,27,DET,2023-24
Ivey,Muscala,80,DET,2023-24
Duren,Muscala,65,DET,2023-24
Muscala,Thompson,108,DET,2023-24
Brown Jr.,Flynn,112,DET,2023-24
Brown Jr.,Fournier,136,DET,2023-24
Stewart,Wiseman,89,DET,2023-24
Fontecchio,Wiseman,141,DET,2023-24
Fontecchio,Sasser,121,DET,2023-24
Fournier,Sasser,233,DET,2023-24
Fontecchio,Fournier,130,DET,2023-24
Fournier,Thompson,65,DET,2023-24
Cunningham,Umude,99,DET,2023-24
Ivey,Umude,130,DET,2023-24
Duren,Umude,84,DET,2023-24
Evbuomwan,Umude,22,DET,2023-24
Hayes,Sasser,163,DET,2023-24
Burks,Stewart,205,DET,2023-24
Knox II,Morris,28,DET,2023-24
Morris,Thompson,54,DET,2023-24
Burks,Morris,53,DET,2023-24
Morris,Muscala,26,DET,2023-24
Knox II,Muscala,26,DET,2023-24
Burks,Muscala,84,DET,2023-24
Brown Jr.,Milton,31,DET,2023-24
Milton,Wiseman,47,DET,2023-24
Milton,Sasser,50,DET,2023-24
Fournier,Milton,33,DET,2023-24
Cunningham,Metu,57,DET,2023-24
Evbuomwan,Metu,80,DET,2023-24
Hayes,Muscala,35,DET,2023-24
Fournier,Ivey,140,DET,2023-24
Umude,Wiseman,98,DET,2023-24
Sasser,Umude,179,DET,2023-24
Fournier,Umude,39,DET,2023-24
Morris,Sasser,13,DET,2023-24
Gallinari,Morris,28,DET,2023-24
Gallinari,Sasser,48,DET,2023-24
Gallinari,Thompson,62,DET,2023-24
Burks,Gallinari,67,DET,2023-24
Brown Jr.,Rhoden,52,DET,2023-24
Bogdanovic,Wiseman,126,DET,2023-24
Ivey,Rhoden,61,DET,2023-24
Rhoden,Sasser,121,DET,2023-24
Muscala,Sasser,73,DET,2023-24
Duren,Fournier,85,DET,2023-24
Livers,Sasser,107,DET,2023-24
Gallinari,Muscala,20,DET,2023-24
Harris,Wiseman,35,DET,2023-24
Harris,Livers,15,DET,2023-24
Grimes,Wiseman,75,DET,2023-24
Flynn,Grimes,36,DET,2023-24
Fontecchio,Grimes,68,DET,2023-24
Fournier,Grimes,51,DET,2023-24
Flynn,Fontecchio,25,DET,2023-24
Grimes,Sasser,26,DET,2023-24
Brown Jr.,Grimes,11,DET,2023-24
Brown Jr.,Fontecchio,31,DET,2023-24
Gallinari,Knox II,13,DET,2023-24
Fournier,Stewart,57,DET,2023-24
Cunningham,Fournier,97,DET,2023-24
Stewart,Umude,55,DET,2023-24
Evbuomwan,Flynn,70,DET,2023-24
Evbuomwan,Fournier,71,DET,2023-24
Bagley III,Knox II,53,DET,2023-24
Evbuomwan,Rhoden,19,DET,2023-24
Cunningham,Grimes,39,DET,2023-24
Grimes,Ivey,21,DET,2023-24
Duren,Grimes,26,DET,2023-24
Bagley III,Umude,67,DET,2023-24
Bagley III,Rhoden,20,DET,2023-24
Hayes,Umude,57,DET,2023-24
Hayes,Rhoden,15,DET,2023-24
Rhoden,Umude,25,DET,2023-24
Fontecchio,Milton,15,DET,2023-24
Bogdanovic,Sasser,75,DET,2023-24
Flynn,Ivey,64,DET,2023-24
Duren,Flynn,31,DET,2023-24
Boeheim,Metu,47,DET,2023-24
Boeheim,Wiseman,35,DET,2023-24
Boeheim,Rhoden,37,DET,2023-24
Boeheim,Sasser,39,DET,2023-24
Bagley III,Livers,33,DET,2023-24
Cunningham,Harris,48,DET,2023-24
Duren,Harris,30,DET,2023-24
Evbuomwan,Grimes,7,DET,2023-24
Thompson,Umude,48,DET,2023-24
Knox II,Umude,16,DET,2023-24
Livers,Umude,21,DET,2023-24
Grimes,Thompson,23,DET,2023-24
Flynn,Thompson,14,DET,2023-24
Gallinari,Stewart,9,DET,2023-24
Harris,Hayes,59,DET,2023-24
Bogdanovic,Harris,18,DET,2023-24
Harris,Thompson,33,DET,2023-24
Burks,Umude,36,DET,2023-24
Gallinari,Ivey,29,DET,2023-24
Boeheim,Flynn,37,DET,2023-24
Gibson,Umude,6,DET,2023-24
Gibson,Ivey,9,DET,2023-24
Duren,Gibson,6,DET,2023-24
Gibson,Sasser,13,DET,2023-24
Boeheim,Ivey,20,DET,2023-24
Boeheim,Evbuomwan,24,DET,2023-24
Flynn,Sasser,59,DET,2023-24
Muscala,Stewart,14,DET,2023-24
Bogdanovic,Muscala,18,DET,2023-24
Brown Jr.,Gibson,17,DET,2023-24
Flynn,Gibson,18,DET,2023-24
Gibson,Rhoden,14,DET,2023-24
Fournier,Gibson,15,DET,2023-24
Fontecchio,Umude,24,DET,2023-24
Boeheim,Fournier,8,DET,2023-24
Knox II,Livers,34,DET,2023-24
Metu,Nowell,27,DET,2023-24
Gibson,Metu,8,DET,2023-24
Flynn,Nowell,24,DET,2023-24
Nowell,Rhoden,21,DET,2023-24
Gibson,Nowell,11,DET,2023-24
Nowell,Wiseman,19,DET,2023-24
Ivey,Nowell,12,DET,2023-24
Gallinari,Harris,5,DET,2023-24
Muscala,Wiseman,8,DET,2023-24
Bagley III,Wiseman,5,DET,2023-24
Cunningham,Gallinari,11,DET,2023-24
Duren,Gallinari,8,DET,2023-24
Bogdanovic,Gallinari,12,DET,2023-24
Nowell,Sasser,20,DET,2023-24
Grimes,Stewart,13,DET,2023-24
Gibson,Wiseman,5,DET,2023-24
Harris,Stewart,26,DET,2023-24
Milton,Thompson,16,DET,2023-24
Brown Jr.,Nowell,11,DET,2023-24
Fournier,Nowell,14,DET,2023-24
Boeheim,Brown Jr.,17,DET,2023-24
Grimes,Umude,8,DET,2023-24
Rhoden,Thompson,6,DET,2023-24
Boeheim,Nowell,10,DET,2023-24
Hayes,Morris,7,DET,2023-24
Ivey,Morris,6,DET,2023-24
Brown Jr.,Muscala,7,DET,2023-24
Milton,Muscala,8,DET,2023-24
Fournier,Muscala,10,DET,2023-24
Cunningham,Flynn,5,DET,2023-24
Morris,Stewart,6,DET,2023-24
Ivey,Milton,7,DET,2023-24
Rhoden,Stewart,8,DET,2023-24
Cunningham,Rhoden,8,DET,2023-24
Duren,Nowell,5,DET,2023-24
Brown Jr.,Thompson,4,DET,2023-24
Flynn,Milton,9,DET,2023-24
Brown Jr.,Stewart,3,DET,2023-24
Fontecchio,Muscala,5,DET,2023-24
Evbuomwan,Milton,6,DET,2023-24
Flynn,Muscala,4,DET,2023-24
Evbuomwan,Muscala,3,DET,2023-24
Duren,Morris,5,DET,2023-24
Bogdanovic,Morris,6,DET,2023-24
Bagley III,Cazalon,3,DET,2023-24
Cazalon,Umude,3,DET,2023-24
Cazalon,Rhoden,3,DET,2023-24
Cazalon,Sasser,3,DET,2023-24
Muscala,Umude,5,DET,2023-24
Evbuomwan,Nowell,2,DET,2023-24
Duren,Rhoden,8,DET,2023-24
Cunningham,Milton,4,DET,2023-24
Duren,Milton,2,DET,2023-24
Flynn,Stewart,2,DET,2023-24
Flynn,Umude,6,DET,2023-24
Boeheim,Gibson,2,DET,2023-24
Brown Jr.,Umude,2,DET,2023-24
Muscala,Rhoden,2,DET,2023-24
Boeheim,Duren,4,DET,2023-24
Harris,Umude,2,DET,2023-24
Murray,Porter Jr.,1389,DEN,2023-24
Caldwell-Pope,Murray,1231,DEN,2023-24
Gordon,Murray,1274,DEN,2023-24
Jokic,Murray,1417,DEN,2023-24
Caldwell-Pope,Porter Jr.,1987,DEN,2023-24
Gordon,Porter Jr.,1939,DEN,2023-24
Jokic,Porter Jr.,2127,DEN,2023-24
Caldwell-Pope,Gordon,1853,DEN,2023-24
Caldwell-Pope,Jokic,2186,DEN,2023-24
Gordon,Jokic,1999,DEN,2023-24
Jackson,Porter Jr.,965,DEN,2023-24
Caldwell-Pope,Jackson,892,DEN,2023-24
Gordon,Jackson,825,DEN,2023-24
Jackson,Jokic,1021,DEN,2023-24
Braun,Watson,1062,DEN,2023-24
Braun,Jackson,944,DEN,2023-24
Braun,Caldwell-Pope,531,DEN,2023-24
Braun,Jokic,776,DEN,2023-24
Jackson,Watson,897,DEN,2023-24
Caldwell-Pope,Watson,425,DEN,2023-24
Jokic,Watson,636,DEN,2023-24
Nnaji,Strawther,204,DEN,2023-24
Braun,Nnaji,456,DEN,2023-24
Nnaji,Watson,420,DEN,2023-24
Jackson,Nnaji,345,DEN,2023-24
Braun,Strawther,371,DEN,2023-24
Strawther,Watson,334,DEN,2023-24
Jackson,Strawther,302,DEN,2023-24
Braun,Murray,555,DEN,2023-24
Murray,Watson,607,DEN,2023-24
Jordan,Murray,150,DEN,2023-24
Jackson,Murray,290,DEN,2023-24
Braun,Jordan,294,DEN,2023-24
Jordan,Watson,286,DEN,2023-24
Jackson,Jordan,303,DEN,2023-24
Braun,Porter Jr.,539,DEN,2023-24
Braun,Gordon,473,DEN,2023-24
Holiday,Murray,257,DEN,2023-24
Holiday,Porter Jr.,309,DEN,2023-24
Gordon,Holiday,262,DEN,2023-24
Holiday,Jokic,422,DEN,2023-24
Porter Jr.,Watson,483,DEN,2023-24
Murray,Nnaji,204,DEN,2023-24
Holiday,Nnaji,215,DEN,2023-24
Braun,Holiday,418,DEN,2023-24
Holiday,Watson,422,DEN,2023-24
Gillespie,Porter Jr.,94,DEN,2023-24
Caldwell-Pope,Gillespie,99,DEN,2023-24
Gillespie,Gordon,99,DEN,2023-24
Gillespie,Jokic,137,DEN,2023-24
Holiday,Jackson,422,DEN,2023-24
Jordan,Strawther,141,DEN,2023-24
Caldwell-Pope,Holiday,185,DEN,2023-24
Nnaji,Porter Jr.,145,DEN,2023-24
Jokic,Strawther,145,DEN,2023-24
Jordan,Porter Jr.,144,DEN,2023-24
Holiday,Strawther,155,DEN,2023-24
Holiday,Jordan,137,DEN,2023-24
Gordon,Watson,237,DEN,2023-24
Caldwell-Pope,Jordan,68,DEN,2023-24
Pickett,Porter Jr.,16,DEN,2023-24
